"p","U:0","U:1","U:2","U_0:0","U_0:1","U_0:2","ddt0(U):0","ddt0(U):1","ddt0(U):2","ddtCorrDdt0(U):0","ddtCorrDdt0(U):1","ddtCorrDdt0(U):2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.011658,7.481e-17,6.8906e-11,0.10628,8.7604e-17,6.8906e-11,0.10628,1.2907e-27,2.3803e-26,-4.0233e-25,1.2907e-27,2.3803e-26,-4.0233e-25,1,0,0,-0.00227,0.199
0.011658,7.4097e-17,7.1777e-11,0.10809,8.6897e-17,7.1777e-11,0.10809,-2.0153e-15,-3.7166e-14,6.2818e-13,-2.0153e-15,-3.7166e-14,6.2818e-13,1,4.54e-06,0,-0.0022655,0.199
0.011658,7.3385e-17,7.4648e-11,0.1099,8.6191e-17,7.4648e-11,0.1099,-4.0306e-15,-7.4331e-14,1.2564e-12,-4.0306e-15,-7.4331e-14,1.2564e-12,1,9.0799e-06,0,-0.0022609,0.199
0.011658,7.2673e-17,7.7519e-11,0.11171,8.5484e-17,7.7519e-11,0.11171,-6.0459e-15,-1.115e-13,1.8846e-12,-6.0459e-15,-1.115e-13,1.8846e-12,1,1.362e-05,0,-0.0022564,0.199
0.011658,7.196e-17,8.039e-11,0.11352,8.4778e-17,8.0391e-11,0.11352,-8.0613e-15,-1.4866e-13,2.5128e-12,-8.0613e-15,-1.4866e-13,2.5128e-12,1,1.816e-05,0,-0.0022518,0.199
0.011658,7.1248e-17,8.3261e-11,0.11533,8.4072e-17,8.3262e-11,0.11533,-1.0077e-14,-1.8583e-13,3.1409e-12,-1.0077e-14,-1.8583e-13,3.1409e-12,1,2.27e-05,0,-0.0022473,0.199
0.011658,7.0535e-17,8.6132e-11,0.11714,8.3365e-17,8.6133e-11,0.11714,-1.2092e-14,-2.23e-13,3.7691e-12,-1.2092e-14,-2.23e-13,3.7691e-12,1,2.724e-05,0,-0.0022428,0.199
0.011658,6.9823e-17,8.9003e-11,0.11895,8.2659e-17,8.9004e-11,0.11895,-1.4107e-14,-2.6016e-13,4.3973e-12,-1.4107e-14,-2.6016e-13,4.3973e-12,1,3.178e-05,0,-0.0022382,0.199
0.011658,6.911e-17,9.1875e-11,0.12076,8.1953e-17,9.1875e-11,0.12076,-1.6122e-14,-2.9733e-13,5.0255e-12,-1.6122e-14,-2.9733e-13,5.0255e-12,1,3.632e-05,0,-0.0022337,0.199
0.011658,6.8398e-17,9.4746e-11,0.12257,8.1246e-17,9.4746e-11,0.12257,-1.8138e-14,-3.3449e-13,5.6537e-12,-1.8138e-14,-3.3449e-13,5.6537e-12,1,4.086e-05,0,-0.0022291,0.199
0.011658,6.7685e-17,9.7617e-11,0.12438,8.054e-17,9.7617e-11,0.12438,-2.0153e-14,-3.7166e-13,6.2819e-12,-2.0153e-14,-3.7166e-13,6.2819e-12,1,4.54e-05,0,-0.0022246,0.199
0.011658,6.6973e-17,1.0049e-10,0.12619,7.9833e-17,1.0049e-10,0.12619,-2.2168e-14,-4.0882e-13,6.9101e-12,-2.2168e-14,-4.0882e-13,6.9101e-12,1,4.994e-05,0,-0.0022201,0.199
0.011658,6.626e-17,1.0336e-10,0.128,7.9127e-17,1.0336e-10,0.128,-2.4184e-14,-4.4599e-13,7.5383e-12,-2.4184e-14,-4.4599e-13,7.5383e-12,1,5.448e-05,0,-0.0022155,0.199
0.011658,6.5548e-17,1.0623e-10,0.12981,7.8421e-17,1.0623e-10,0.12981,-2.6199e-14,-4.8316e-13,8.1664e-12,-2.6199e-14,-4.8316e-13,8.1664e-12,1,5.902e-05,0,-0.002211,0.199
0.011658,6.4835e-17,1.091e-10,0.13162,7.7714e-17,1.091e-10,0.13162,-2.8214e-14,-5.2032e-13,8.7946e-12,-2.8214e-14,-5.2032e-13,8.7946e-12,1,6.356e-05,0,-0.0022064,0.199
0.011658,6.4123e-17,1.1197e-10,0.13343,7.7008e-17,1.1197e-10,0.13343,-3.023e-14,-5.5749e-13,9.4228e-12,-3.023e-14,-5.5749e-13,9.4228e-12,1,6.81e-05,0,-0.0022019,0.199
0.011658,6.3411e-17,1.1484e-10,0.13524,7.6302e-17,1.1484e-10,0.13524,-3.2245e-14,-5.9465e-13,1.0051e-11,-3.2245e-14,-5.9465e-13,1.0051e-11,1,7.264e-05,0,-0.0021974,0.199
0.011658,6.2698e-17,1.1771e-10,0.13705,7.5595e-17,1.1771e-10,0.13705,-3.426e-14,-6.3182e-13,1.0679e-11,-3.426e-14,-6.3182e-13,1.0679e-11,1,7.718e-05,0,-0.0021928,0.199
0.011658,6.1986e-17,1.2058e-10,0.13886,7.4889e-17,1.2059e-10,0.13886,-3.6276e-14,-6.6899e-13,1.1307e-11,-3.6276e-14,-6.6899e-13,1.1307e-11,1,8.172e-05,0,-0.0021883,0.199
0.011658,6.1273e-17,1.2346e-10,0.14067,7.4182e-17,1.2346e-10,0.14067,-3.8291e-14,-7.0615e-13,1.1936e-11,-3.8291e-14,-7.0615e-13,1.1936e-11,1,8.626e-05,0,-0.0021837,0.199
0.011658,6.0561e-17,1.2633e-10,0.14248,7.3476e-17,1.2633e-10,0.14248,-4.0306e-14,-7.4332e-13,1.2564e-11,-4.0306e-14,-7.4332e-13,1.2564e-11,1,9.08e-05,0,-0.0021792,0.199
0.011658,5.9848e-17,1.292e-10,0.14429,7.277e-17,1.292e-10,0.14429,-4.2321e-14,-7.8048e-13,1.3192e-11,-4.2321e-14,-7.8048e-13,1.3192e-11,1,9.534e-05,0,-0.0021747,0.199
0.011658,5.9136e-17,1.3207e-10,0.1461,7.2063e-17,1.3207e-10,0.1461,-4.4337e-14,-8.1765e-13,1.382e-11,-4.4337e-14,-8.1765e-13,1.382e-11,1,9.988e-05,0,-0.0021701,0.199
0.011658,5.8423e-17,1.3494e-10,0.14791,7.1357e-17,1.3494e-10,0.14791,-4.6352e-14,-8.5481e-13,1.4448e-11,-4.6352e-14,-8.5481e-13,1.4448e-11,1,0.00010442,0,-0.0021656,0.199
0.011658,5.7711e-17,1.3781e-10,0.14972,7.0651e-17,1.3781e-10,0.14972,-4.8367e-14,-8.9198e-13,1.5077e-11,-4.8367e-14,-8.9198e-13,1.5077e-11,1,0.00010896,0,-0.002161,0.199
0.011658,5.6998e-17,1.4068e-10,0.15153,6.9944e-17,1.4068e-10,0.15153,-5.0383e-14,-9.2915e-13,1.5705e-11,-5.0383e-14,-9.2915e-13,1.5705e-11,1,0.0001135,0,-0.0021565,0.199
0.011658,5.6449e-17,1.4355e-10,0.15334,6.9401e-17,1.4355e-10,0.15334,-5.2398e-14,-9.6631e-13,1.6333e-11,-5.2398e-14,-9.6631e-13,1.6333e-11,1,0.00011804,0,-0.002152,0.199
0.011658,5.5602e-17,1.4642e-10,0.15515,6.856e-17,1.4642e-10,0.15515,-5.4413e-14,-1.0035e-12,1.6961e-11,-5.4413e-14,-1.0035e-12,1.6961e-11,1,0.00012258,0,-0.0021474,0.199
0.011658,5.4861e-17,1.493e-10,0.15696,6.7825e-17,1.493e-10,0.15696,-5.6429e-14,-1.0406e-12,1.7589e-11,-5.6429e-14,-1.0406e-12,1.7589e-11,1,0.00012712,0,-0.0021429,0.199
0.011658,5.4149e-17,1.5217e-10,0.15877,6.7119e-17,1.5217e-10,0.15877,-5.8444e-14,-1.0778e-12,1.8217e-11,-5.8444e-14,-1.0778e-12,1.8217e-11,1,0.00013166,0,-0.0021383,0.199
0.011658,5.3436e-17,1.5504e-10,0.16058,6.6412e-17,1.5504e-10,0.16058,-6.0459e-14,-1.115e-12,1.8846e-11,-6.0459e-14,-1.115e-12,1.8846e-11,1,0.0001362,0,-0.0021338,0.199
0.011658,5.2724e-17,1.5791e-10,0.16239,6.5706e-17,1.5791e-10,0.16239,-6.2475e-14,-1.1521e-12,1.9474e-11,-6.2475e-14,-1.1521e-12,1.9474e-11,1,0.00014074,0,-0.0021293,0.199
0.011658,5.2011e-17,1.6078e-10,0.1642,6.5e-17,1.6078e-10,0.1642,-6.449e-14,-1.1893e-12,2.0102e-11,-6.449e-14,-1.1893e-12,2.0102e-11,1,0.00014528,0,-0.0021247,0.199
0.011658,5.1299e-17,1.6365e-10,0.16601,6.4293e-17,1.6365e-10,0.16601,-6.6505e-14,-1.2265e-12,2.073e-11,-6.6505e-14,-1.2265e-12,2.073e-11,1,0.00014982,0,-0.0021202,0.199
0.011658,5.0586e-17,1.6652e-10,0.16782,6.3587e-17,1.6652e-10,0.16782,-6.852e-14,-1.2636e-12,2.1358e-11,-6.852e-14,-1.2636e-12,2.1358e-11,1,0.00015436,0,-0.0021156,0.199
0.011658,4.9874e-17,1.6939e-10,0.16963,6.2881e-17,1.6939e-10,0.16963,-7.0536e-14,-1.3008e-12,2.1987e-11,-7.0536e-14,-1.3008e-12,2.1987e-11,1,0.0001589,0,-0.0021111,0.199
0.011658,4.9161e-17,1.7226e-10,0.17144,6.2174e-17,1.7226e-10,0.17144,-7.2551e-14,-1.338e-12,2.2615e-11,-7.2551e-14,-1.338e-12,2.2615e-11,1,0.00016344,0,-0.0021066,0.199
0.011658,4.8449e-17,1.7513e-10,0.17325,6.1468e-17,1.7513e-10,0.17325,-7.4566e-14,-1.3751e-12,2.3243e-11,-7.4566e-14,-1.3751e-12,2.3243e-11,1,0.00016798,0,-0.002102,0.199
0.011658,4.7736e-17,1.7801e-10,0.17506,6.0761e-17,1.7801e-10,0.17506,-7.6582e-14,-1.4123e-12,2.3871e-11,-7.6582e-14,-1.4123e-12,2.3871e-11,1,0.00017252,0,-0.0020975,0.199
0.011658,4.7024e-17,1.8088e-10,0.17687,6.0055e-17,1.8088e-10,0.17687,-7.8597e-14,-1.4495e-12,2.4499e-11,-7.8597e-14,-1.4495e-12,2.4499e-11,1,0.00017706,0,-0.0020929,0.199
0.011658,4.6311e-17,1.8375e-10,0.17868,5.9349e-17,1.8375e-10,0.17868,-8.0612e-14,-1.4866e-12,2.5128e-11,-8.0612e-14,-1.4866e-12,2.5128e-11,1,0.0001816,0,-0.0020884,0.199
0.011658,4.5599e-17,1.8662e-10,0.18049,5.8642e-17,1.8662e-10,0.18049,-8.2628e-14,-1.5238e-12,2.5756e-11,-8.2628e-14,-1.5238e-12,2.5756e-11,1,0.00018614,0,-0.0020839,0.199
0.011658,4.4887e-17,1.8949e-10,0.1823,5.7936e-17,1.8949e-10,0.1823,-8.4643e-14,-1.561e-12,2.6384e-11,-8.4643e-14,-1.561e-12,2.6384e-11,1,0.00019068,0,-0.0020793,0.199
0.011658,4.4174e-17,1.9236e-10,0.18411,5.723e-17,1.9236e-10,0.18411,-8.6658e-14,-1.5981e-12,2.7012e-11,-8.6658e-14,-1.5981e-12,2.7012e-11,1,0.00019522,0,-0.0020748,0.199
0.011658,4.3462e-17,1.9523e-10,0.18592,5.6523e-17,1.9523e-10,0.18592,-8.8674e-14,-1.6353e-12,2.764e-11,-8.8674e-14,-1.6353e-12,2.764e-11,1,0.00019976,0,-0.0020702,0.199
0.011658,4.2749e-17,1.981e-10,0.18773,5.5817e-17,1.981e-10,0.18773,-9.0689e-14,-1.6725e-12,2.8268e-11,-9.0689e-14,-1.6725e-12,2.8268e-11,1,0.0002043,0,-0.0020657,0.199
0.011658,4.2037e-17,2.0097e-10,0.18954,5.511e-17,2.0097e-10,0.18954,-9.2704e-14,-1.7096e-12,2.8897e-11,-9.2704e-14,-1.7096e-12,2.8897e-11,1,0.00020884,0,-0.0020612,0.199
0.011658,4.1324e-17,2.0385e-10,0.19135,5.4404e-17,2.0385e-10,0.19135,-9.4719e-14,-1.7468e-12,2.9525e-11,-9.4719e-14,-1.7468e-12,2.9525e-11,1,0.00021338,0,-0.0020566,0.199
0.011658,4.0612e-17,2.0672e-10,0.19316,5.3698e-17,2.0672e-10,0.19316,-9.6735e-14,-1.784e-12,3.0153e-11,-9.6735e-14,-1.784e-12,3.0153e-11,1,0.00021792,0,-0.0020521,0.199
0.011658,3.9899e-17,2.0959e-10,0.19497,5.2991e-17,2.0959e-10,0.19497,-9.875e-14,-1.8211e-12,3.0781e-11,-9.875e-14,-1.8211e-12,3.0781e-11,1,0.00022246,0,-0.0020475,0.199
0.011658,3.9187e-17,2.1246e-10,0.19678,5.2285e-17,2.1246e-10,0.19678,-1.0077e-13,-1.8583e-12,3.1409e-11,-1.0077e-13,-1.8583e-12,3.1409e-11,1,0.000227,0,-0.002043,0.199
0.011658,3.8474e-17,2.1533e-10,0.19859,5.1579e-17,2.1533e-10,0.19859,-1.0278e-13,-1.8955e-12,3.2038e-11,-1.0278e-13,-1.8955e-12,3.2038e-11,1,0.00023154,0,-0.0020385,0.199
0.011658,3.7762e-17,2.182e-10,0.2004,5.0872e-17,2.182e-10,0.2004,-1.048e-13,-1.9326e-12,3.2666e-11,-1.048e-13,-1.9326e-12,3.2666e-11,1,0.00023608,0,-0.0020339,0.199
0.011658,3.705e-17,2.2107e-10,0.20221,5.0166e-17,2.2107e-10,0.20221,-1.0681e-13,-1.9698e-12,3.3294e-11,-1.0681e-13,-1.9698e-12,3.3294e-11,1,0.00024062,0,-0.0020294,0.199
0.011658,3.4974e-17,2.2713e-10,0.20497,4.8023e-17,2.2713e-10,0.20497,-1.0743e-13,-2.0066e-12,3.2947e-11,-1.0743e-13,-2.0066e-12,3.2947e-11,1,0.00024516,0,-0.0020248,0.199
0.011658,3.1936e-17,2.3545e-10,0.20839,4.4865e-17,2.3545e-10,0.20839,-1.0707e-13,-2.0432e-12,3.1912e-11,-1.0707e-13,-2.0432e-12,3.1912e-11,1,0.0002497,0,-0.0020203,0.199
0.011658,2.8897e-17,2.4377e-10,0.21182,4.1706e-17,2.4377e-10,0.21182,-1.0671e-13,-2.0797e-12,3.0877e-11,-1.0671e-13,-2.0797e-12,3.0877e-11,1,0.00025424,0,-0.0020158,0.199
0.011658,2.5858e-17,2.5209e-10,0.21524,3.8548e-17,2.5209e-10,0.21524,-1.0635e-13,-2.1163e-12,2.9841e-11,-1.0635e-13,-2.1163e-12,2.9841e-11,1,0.00025878,0,-0.0020112,0.199
0.011658,2.282e-17,2.604e-10,0.21867,3.5389e-17,2.604e-10,0.21867,-1.0599e-13,-2.1528e-12,2.8806e-11,-1.0599e-13,-2.1528e-12,2.8806e-11,1,0.00026332,0,-0.0020067,0.199
0.011658,1.9781e-17,2.6872e-10,0.22209,3.2231e-17,2.6872e-10,0.22209,-1.0563e-13,-2.1894e-12,2.777e-11,-1.0563e-13,-2.1894e-12,2.777e-11,1,0.00026786,0,-0.0020021,0.199
0.011658,1.6742e-17,2.7704e-10,0.22552,2.9073e-17,2.7704e-10,0.22552,-1.0527e-13,-2.226e-12,2.6735e-11,-1.0527e-13,-2.226e-12,2.6735e-11,1,0.0002724,0,-0.0019976,0.199
0.011658,1.3704e-17,2.8536e-10,0.22894,2.5914e-17,2.8536e-10,0.22894,-1.0491e-13,-2.2625e-12,2.5699e-11,-1.0491e-13,-2.2625e-12,2.5699e-11,1,0.00027694,0,-0.0019931,0.199
0.011658,1.0665e-17,2.9367e-10,0.23237,2.2756e-17,2.9367e-10,0.23237,-1.0455e-13,-2.2991e-12,2.4664e-11,-1.0455e-13,-2.2991e-12,2.4664e-11,1,0.00028148,0,-0.0019885,0.199
0.011658,7.6266e-18,3.0199e-10,0.23579,1.9597e-17,3.0199e-10,0.23579,-1.0419e-13,-2.3356e-12,2.3628e-11,-1.0419e-13,-2.3356e-12,2.3628e-11,1,0.00028602,0,-0.001984,0.199
0.011658,4.588e-18,3.1031e-10,0.23922,1.6439e-17,3.1031e-10,0.23922,-1.0383e-13,-2.3722e-12,2.2593e-11,-1.0383e-13,-2.3722e-12,2.2593e-11,1,0.00029056,0,-0.0019794,0.199
0.011658,1.5494e-18,3.1863e-10,0.24264,1.3281e-17,3.1863e-10,0.24264,-1.0347e-13,-2.4087e-12,2.1557e-11,-1.0347e-13,-2.4087e-12,2.1557e-11,1,0.0002951,0,-0.0019749,0.199
0.011658,-1.4892e-18,3.2695e-10,0.24607,1.0122e-17,3.2695e-10,0.24607,-1.0311e-13,-2.4453e-12,2.0522e-11,-1.0311e-13,-2.4453e-12,2.0522e-11,1,0.00029964,0,-0.0019704,0.199
0.011658,-4.5278e-18,3.3526e-10,0.24949,6.964e-18,3.3526e-10,0.24949,-1.0275e-13,-2.4819e-12,1.9486e-11,-1.0275e-13,-2.4819e-12,1.9486e-11,1,0.00030418,0,-0.0019658,0.199
0.011658,-7.5664e-18,3.4358e-10,0.25292,3.8056e-18,3.4358e-10,0.25292,-1.0239e-13,-2.5184e-12,1.8451e-11,-1.0239e-13,-2.5184e-12,1.8451e-11,1,0.00030872,0,-0.0019613,0.199
0.011658,-1.0605e-17,3.519e-10,0.25634,6.4728e-19,3.519e-10,0.25634,-1.0203e-13,-2.555e-12,1.7416e-11,-1.0203e-13,-2.555e-12,1.7416e-11,1,0.00031326,0,-0.0019567,0.199
0.011658,-1.3644e-17,3.6022e-10,0.25977,-2.5112e-18,3.6022e-10,0.25977,-1.0167e-13,-2.5915e-12,1.638e-11,-1.0167e-13,-2.5915e-12,1.638e-11,1,0.0003178,0,-0.0019522,0.199
0.011658,-1.6682e-17,3.6853e-10,0.26319,-5.6696e-18,3.6853e-10,0.26319,-1.0131e-13,-2.6281e-12,1.5345e-11,-1.0131e-13,-2.6281e-12,1.5345e-11,1,0.00032234,0,-0.0019477,0.199
0.011658,-1.9721e-17,3.7685e-10,0.26662,-8.8279e-18,3.7685e-10,0.26662,-1.0095e-13,-2.6647e-12,1.4309e-11,-1.0095e-13,-2.6647e-12,1.4309e-11,1,0.00032688,0,-0.0019431,0.199
0.011658,-2.276e-17,3.8517e-10,0.27004,-1.1986e-17,3.8517e-10,0.27004,-1.0059e-13,-2.7012e-12,1.3274e-11,-1.0059e-13,-2.7012e-12,1.3274e-11,1,0.00033142,0,-0.0019386,0.199
0.011658,-2.5798e-17,3.9349e-10,0.27347,-1.5145e-17,3.9349e-10,0.27347,-1.0023e-13,-2.7378e-12,1.2238e-11,-1.0023e-13,-2.7378e-12,1.2238e-11,1,0.00033596,0,-0.001934,0.199
0.011658,-2.8837e-17,4.018e-10,0.27689,-1.8303e-17,4.018e-10,0.27689,-9.987e-14,-2.7743e-12,1.1203e-11,-9.987e-14,-2.7743e-12,1.1203e-11,1,0.0003405,0,-0.0019295,0.199
0.011658,-3.1875e-17,4.1012e-10,0.28032,-2.1461e-17,4.1012e-10,0.28032,-9.951e-14,-2.8109e-12,1.0167e-11,-9.951e-14,-2.8109e-12,1.0167e-11,1,0.00034504,0,-0.001925,0.199
0.011658,-3.4914e-17,4.1844e-10,0.28374,-2.462e-17,4.1844e-10,0.28374,-9.915e-14,-2.8475e-12,9.1318e-12,-9.915e-14,-2.8475e-12,9.1318e-12,1,0.00034958,0,-0.0019204,0.199
0.011658,-3.7953e-17,4.2676e-10,0.28717,-2.7778e-17,4.2676e-10,0.28717,-9.879e-14,-2.884e-12,8.0963e-12,-9.879e-14,-2.884e-12,8.0963e-12,1,0.00035412,0,-0.0019159,0.199
0.011658,-4.0991e-17,4.3508e-10,0.29059,-3.0937e-17,4.3508e-10,0.29059,-9.8429e-14,-2.9206e-12,7.0608e-12,-9.8429e-14,-2.9206e-12,7.0608e-12,1,0.00035866,0,-0.0019113,0.199
0.011658,-4.4011e-17,4.4339e-10,0.29402,-3.4076e-17,4.4339e-10,0.29402,-9.8069e-14,-2.9571e-12,6.0254e-12,-9.8069e-14,-2.9571e-12,6.0254e-12,1,0.0003632,0,-0.0019068,0.199
0.011658,-4.606e-17,4.5171e-10,0.29744,-3.6245e-17,4.5171e-10,0.29744,-9.7709e-14,-2.9937e-12,4.9899e-12,-9.7709e-14,-2.9937e-12,4.9899e-12,1,0.00036774,0,-0.0019023,0.199
0.011658,-5.0107e-17,4.6003e-10,0.30087,-4.0412e-17,4.6003e-10,0.30087,-9.7349e-14,-3.0302e-12,3.9545e-12,-9.7349e-14,-3.0302e-12,3.9545e-12,1,0.00037228,0,-0.0018977,0.199
0.011658,-5.3146e-17,4.6835e-10,0.30429,-4.357e-17,4.6835e-10,0.30429,-9.6988e-14,-3.0668e-12,2.919e-12,-9.6988e-14,-3.0668e-12,2.919e-12,1,0.00037682,0,-0.0018932,0.199
0.011658,-5.6184e-17,4.7666e-10,0.30772,-4.6728e-17,4.7666e-10,0.30772,-9.6628e-14,-3.1034e-12,1.8835e-12,-9.6628e-14,-3.1034e-12,1.8835e-12,1,0.00038136,0,-0.0018886,0.199
0.011658,-5.9223e-17,4.8498e-10,0.31114,-4.9887e-17,4.8498e-10,0.31114,-9.6268e-14,-3.1399e-12,8.4806e-13,-9.6268e-14,-3.1399e-12,8.4806e-13,1,0.0003859,0,-0.0018841,0.199
0.011658,-6.2262e-17,4.933e-10,0.31457,-5.3045e-17,4.933e-10,0.31457,-9.5908e-14,-3.1765e-12,-1.874e-13,-9.5908e-14,-3.1765e-12,-1.874e-13,1,0.00039044,0,-0.0018796,0.199
0.011658,-6.53e-17,5.0162e-10,0.31799,-5.6204e-17,5.0162e-10,0.31799,-9.5548e-14,-3.213e-12,-1.2229e-12,-9.5548e-14,-3.213e-12,-1.2229e-12,1,0.00039498,0,-0.001875,0.199
0.011658,-6.8339e-17,5.0993e-10,0.32142,-5.9362e-17,5.0993e-10,0.32142,-9.5187e-14,-3.2496e-12,-2.2583e-12,-9.5187e-14,-3.2496e-12,-2.2583e-12,1,0.00039952,0,-0.0018705,0.199
0.011658,-7.1377e-17,5.1825e-10,0.32484,-6.252e-17,5.1825e-10,0.32484,-9.4827e-14,-3.2862e-12,-3.2938e-12,-9.4827e-14,-3.2862e-12,-3.2938e-12,1,0.00040406,0,-0.0018659,0.199
0.011658,-7.4416e-17,5.2657e-10,0.32827,-6.5679e-17,5.2657e-10,0.32827,-9.4467e-14,-3.3227e-12,-4.3293e-12,-9.4467e-14,-3.3227e-12,-4.3293e-12,1,0.0004086,0,-0.0018614,0.199
0.011658,-7.7455e-17,5.3489e-10,0.33169,-6.8837e-17,5.3489e-10,0.33169,-9.4107e-14,-3.3593e-12,-5.3647e-12,-9.4107e-14,-3.3593e-12,-5.3647e-12,1,0.00041314,0,-0.0018569,0.199
0.011658,-8.0493e-17,5.432e-10,0.33512,-7.1995e-17,5.432e-10,0.33512,-9.3746e-14,-3.3958e-12,-6.4002e-12,-9.3746e-14,-3.3958e-12,-6.4002e-12,1,0.00041768,0,-0.0018523,0.199
0.011658,-8.3532e-17,5.5152e-10,0.33854,-7.5154e-17,5.5152e-10,0.33854,-9.3386e-14,-3.4324e-12,-7.4356e-12,-9.3386e-14,-3.4324e-12,-7.4356e-12,1,0.00042222,0,-0.0018478,0.199
0.011658,-8.6571e-17,5.5984e-10,0.34197,-7.8312e-17,5.5984e-10,0.34197,-9.3026e-14,-3.469e-12,-8.4711e-12,-9.3026e-14,-3.469e-12,-8.4711e-12,1,0.00042676,0,-0.0018432,0.199
0.011658,-8.9609e-17,5.6816e-10,0.34539,-8.1471e-17,5.6816e-10,0.34539,-9.2666e-14,-3.5055e-12,-9.5066e-12,-9.2666e-14,-3.5055e-12,-9.5066e-12,1,0.0004313,0,-0.0018387,0.199
0.011658,-9.2648e-17,5.7648e-10,0.34882,-8.4629e-17,5.7648e-10,0.34882,-9.2306e-14,-3.5421e-12,-1.0542e-11,-9.2306e-14,-3.5421e-12,-1.0542e-11,1,0.00043584,0,-0.0018342,0.199
0.011658,-9.5686e-17,5.8479e-10,0.35224,-8.7787e-17,5.8479e-10,0.35224,-9.1945e-14,-3.5786e-12,-1.1577e-11,-9.1945e-14,-3.5786e-12,-1.1577e-11,1,0.00044038,0,-0.0018296,0.199
0.011658,-9.8725e-17,5.9311e-10,0.35567,-9.0946e-17,5.9311e-10,0.35567,-9.1585e-14,-3.6152e-12,-1.2613e-11,-9.1585e-14,-3.6152e-12,-1.2613e-11,1,0.00044492,0,-0.0018251,0.199
0.011658,-1.0176e-16,6.0143e-10,0.35909,-9.4104e-17,6.0143e-10,0.35909,-9.1225e-14,-3.6517e-12,-1.3648e-11,-9.1225e-14,-3.6517e-12,-1.3648e-11,1,0.00044946,0,-0.0018205,0.199
0.011658,-1.048e-16,6.0975e-10,0.36252,-9.7262e-17,6.0975e-10,0.36252,-9.0865e-14,-3.6883e-12,-1.4684e-11,-9.0865e-14,-3.6883e-12,-1.4684e-11,1,0.000454,0,-0.001816,0.199
0.011658,-1.0784e-16,6.1806e-10,0.36594,-1.0042e-16,6.1806e-10,0.36594,-9.0504e-14,-3.7249e-12,-1.5719e-11,-9.0504e-14,-3.7249e-12,-1.5719e-11,1,0.00045854,0,-0.0018115,0.199
0.011658,-1.1088e-16,6.2638e-10,0.36937,-1.0358e-16,6.2638e-10,0.36937,-9.0144e-14,-3.7614e-12,-1.6755e-11,-9.0144e-14,-3.7614e-12,-1.6755e-11,1,0.00046308,0,-0.0018069,0.199
0.011658,-1.1392e-16,6.347e-10,0.37279,-1.0674e-16,6.347e-10,0.37279,-8.9784e-14,-3.798e-12,-1.779e-11,-8.9784e-14,-3.798e-12,-1.779e-11,1,0.00046762,0,-0.0018024,0.199
0.011658,-1.1696e-16,6.4302e-10,0.37622,-1.099e-16,6.4302e-10,0.37622,-8.9424e-14,-3.8345e-12,-1.8826e-11,-8.9424e-14,-3.8345e-12,-1.8826e-11,1,0.00047216,0,-0.0017978,0.199
0.011658,-1.2e-16,6.5133e-10,0.37964,-1.1305e-16,6.5133e-10,0.37964,-8.9064e-14,-3.8711e-12,-1.9861e-11,-8.9064e-14,-3.8711e-12,-1.9861e-11,1,0.0004767,0,-0.0017933,0.199
0.011658,-1.2303e-16,6.5965e-10,0.38307,-1.1621e-16,6.5965e-10,0.38307,-8.8703e-14,-3.9077e-12,-2.0897e-11,-8.8703e-14,-3.9077e-12,-2.0897e-11,1,0.00048124,0,-0.0017888,0.199
0.011658,-1.2537e-16,6.6861e-10,0.38643,-1.1887e-16,6.6861e-10,0.38643,-8.8178e-14,-3.9416e-12,-2.1953e-11,-8.8178e-14,-3.9416e-12,-2.1953e-11,1,0.00048578,0,-0.0017842,0.199
0.011658,-1.2423e-16,6.8062e-10,0.3895,-1.1902e-16,6.8062e-10,0.3895,-8.6859e-14,-3.963e-12,-2.3113e-11,-8.6859e-14,-3.963e-12,-2.3113e-11,1,0.00049032,0,-0.0017797,0.199
0.011658,-1.237e-16,6.9264e-10,0.39256,-1.1979e-16,6.9264e-10,0.39256,-8.5539e-14,-3.9844e-12,-2.4272e-11,-8.5539e-14,-3.9844e-12,-2.4272e-11,1,0.00049486,0,-0.0017751,0.199
0.011658,-1.2345e-16,7.0466e-10,0.39563,-1.2084e-16,7.0466e-10,0.39563,-8.422e-14,-4.0058e-12,-2.5432e-11,-8.422e-14,-4.0058e-12,-2.5432e-11,1,0.0004994,0,-0.0017706,0.199
0.011658,-1.2063e-16,7.1668e-10,0.3987,-1.1931e-16,7.1668e-10,0.3987,-8.2901e-14,-4.0272e-12,-2.6591e-11,-8.2901e-14,-4.0272e-12,-2.6591e-11,1,0.00050394,0,-0.0017661,0.199
0.011658,-1.1948e-16,7.287e-10,0.40176,-1.1946e-16,7.287e-10,0.40176,-8.1581e-14,-4.0486e-12,-2.7751e-11,-8.1581e-14,-4.0486e-12,-2.7751e-11,1,0.00050848,0,-0.0017615,0.199
0.011658,-1.1829e-16,7.4072e-10,0.40483,-1.1956e-16,7.4072e-10,0.40483,-8.0262e-14,-4.07e-12,-2.891e-11,-8.0262e-14,-4.07e-12,-2.891e-11,1,0.00051302,0,-0.001757,0.199
0.011658,-1.2561e-16,7.5274e-10,0.4079,-1.2818e-16,7.5274e-10,0.4079,-7.8942e-14,-4.0914e-12,-3.007e-11,-7.8942e-14,-4.0914e-12,-3.007e-11,1,0.00051756,0,-0.0017524,0.199
